geohash7,total_events,brake_count,accel_count,avg_speed,avg_lat,avg_lon,unique_dates,unique_journeys
dr8j2u,15619,7308,8311,34.415525321723855,43.13292682739034,-78.7106204318409,34,6389
dpxgvj,13296,7296,6000,29.996868231047237,42.877218956077364,-78.87454719825543,34,6571
dpxv5v,20165,7265,12900,27.32086436895639,43.098725727594775,-78.92789067994244,33,9355
dpxvhg,19419,7262,12157,30.353885884958203,43.08665435161532,-78.88909501050098,33,8780
dpxuyf,24474,7260,17214,27.428188281441777,43.03475037124727,-78.79960344671488,35,11527
dr8j89,23229,7250,15979,31.86575745834965,43.163113707305804,-78.72518020672211,33,9598
dpxukr,17311,7247,10064,29.81488706602755,42.975062065623476,-78.91011148680322,32,7466
dpxuhb,18580,7228,11352,24.161822389666494,42.89334563331578,-78.88520783692209,32,8094
dpxgzq,14303,7228,7075,25.78292316297291,42.88334211507984,-78.77656190505408,34,5922
dr85by,17882,7211,10671,23.729397159154658,42.880340048091675,-78.70914602935936,33,9267
dpxums,21060,7207,13853,22.08124453941138,42.95859159795617,-78.85722285545518,32,9909
dr8j3r,20058,7189,12869,21.654531359058918,43.152021222351706,-78.68719475246695,32,9031
dr85cq,14324,7177,7147,25.304574839430533,42.88060300362768,-78.69083220504092,32,6813
dpxurp,17495,7172,10323,26.392092597885263,42.97693506013022,-78.78435232832067,35,8601
dpxuw9,15128,7140,7988,22.055887096774292,42.98668947950665,-78.81208726837517,34,7283
dpxuvy,14805,7127,7678,25.792245862884187,43.05977983978469,-78.84051376089559,33,7095
dpxvkc,14400,7122,7278,31.243413194444603,43.12088218965449,-78.8888848115246,33,6578
dr85c1,15690,7082,8608,30.55956787762926,42.85515817374095,-78.69749851625137,34,6971
dr8h1u,23668,7081,16587,26.88116528646281,42.915790804205784,-78.67145299138953,33,11454
dpxuyd,18099,7078,11021,27.230193380849983,43.03494711381528,-78.80879870357593,33,7434
dr8h2v,14715,7071,7644,30.457219164118328,42.96587639109752,-78.71250763289459,32,6520
dr8j96,22694,7060,15634,21.560179342557817,43.16902426707525,-78.6903976759937,34,10312
dpxukb,17225,7041,10184,24.12986821480428,42.936928097765175,-78.88887274734266,32,7514
dr8h3x,17883,7037,10846,28.214449477157235,42.97791504053754,-78.67749067170176,34,7951
dr85b7,15685,7019,8666,25.805683136755054,42.8677879088945,-78.73324351877862,34,6914
dpxgq2,22076,7008,15068,27.83343223410047,42.76340181418735,-78.82435390899975,36,10530
dpxuju,16383,6983,9400,26.447732405542514,42.91514264975994,-78.84315871164982,33,6904
dpxuyb,16247,6973,9274,27.487907921462504,43.026356576535775,-78.79915999175287,34,7555
dpxv4y,17040,6965,10075,25.858812206572903,43.1016097788133,-78.97914264377776,33,8049
dpxuw5,16209,6952,9257,21.222240113517334,42.997602312416774,-78.83316613579196,34,7102
dpxgy7,20597,6952,13645,25.512490653978972,42.865762790016305,-78.82432567281529,32,9210
dpxuq4,20770,6922,13848,20.690066923447464,42.94785537053622,-78.83039968757592,33,9107
dr852p,14294,6902,7392,31.91062683643508,42.79863951007469,-78.74746234349884,33,6351
dpxuwr,12205,6898,5307,30.257213437115958,43.01924014379337,-78.82218483686897,33,5676
dpxuqs,18283,6895,11388,23.454159054859872,42.95946334884971,-78.8135999833197,32,8662
dr8h9j,15765,6875,8890,29.531828734538788,43.01018559758849,-78.69699804953879,34,7355
dpxupb,16042,6869,9173,26.36717055230022,42.893010530234726,-78.75472349502122,33,7496
dr8j3e,14948,6868,8080,27.01634131656437,43.13160480151235,-78.67867344280072,36,7292
dr8h86,14779,6844,7935,27.175103863590312,42.991240166249625,-78.73221661553438,32,6820
dpxup6,15741,6841,8900,23.77724604535959,42.90586344209397,-78.779873158056,33,6640
dpxup5,17428,6833,10595,23.76884266697294,42.90852405996033,-78.785726731921,33,7998
dpxgwu,19560,6831,12729,24.045730572597193,42.82814566804768,-78.8024559050046,32,9375
dpxuqd,17395,6829,10566,21.852888761138153,42.948102205862476,-78.81202057654714,33,7280
dpxgjh,15473,6821,8652,29.542963226265357,42.73990282330424,-78.87308754352888,33,6753
dr8h16,15535,6788,8747,22.419294496298868,42.90318681358113,-78.68847355918817,34,6424
dpxuj7,17259,6773,10486,21.65917608204437,42.909939822411054,-78.8663693005923,32,7569
dr8hc4,15723,6751,8972,28.843474527762265,43.03521675240191,-78.69801228849339,33,7679
dpxgz5,14358,6742,7616,25.752395876863364,42.86526016590046,-78.78765981216108,32,7213
dpxuv0,15771,6741,9030,23.070883900830808,43.024793921691334,-78.87660269602776,32,7285
dr8h24,18185,6731,11454,26.394124828155316,42.94948998048193,-78.74447636117559,33,8839
dr8h0k,14267,6709,7558,27.587218756571314,42.91476168710919,-78.73426843344531,32,6515
dpxuqq,16027,6707,9320,23.874197916016943,42.97087807880441,-78.82331296031414,33,6913
dr8j3m,13401,6694,6707,23.55827251697653,43.140543870679814,-78.6899915624936,32,5510
dpxgrz,17224,6688,10536,28.518338365072125,42.800071222248185,-78.75214407297898,33,8498
dpxv4g,13670,6667,7003,24.681711777615433,43.087042815362686,-78.97740802077307,32,6325
dr856c,16391,6659,9732,20.91079921908381,42.766662977306886,-78.62330675724556,33,7278
dpxuqh,14326,6640,7686,21.201340220578256,42.958705298407494,-78.83192640653407,34,7174
dr8j6p,17606,6635,10971,24.392956946495786,43.152464239638164,-78.65569817936145,33,8036
dpxvhs,13702,6608,7094,31.72670486060426,43.09097548533045,-78.90101932856199,32,5599
dr8j35,15272,6599,8673,31.57451676270298,43.13129839025619,-78.69686733145618,34,6987
dr8hb2,15093,6572,8521,24.62432518386008,43.025242360496435,-78.73626772854531,33,7407
dpxuj6,18027,6550,11477,20.593578521107474,42.90394404703911,-78.86630954412631,32,8201
dpxur4,12599,6538,6061,22.326743392332805,42.948860383364256,-78.78586466767098,32,6825
dr8h18,18906,6530,12376,21.924151592087263,42.89306875246267,-78.67793507220463,33,9581
dr8h0b,15503,6525,8978,24.571586144617143,42.89256737902167,-78.708677096369,34,7457
dr8h4b,12883,6509,6374,33.21762089575423,42.893593879608595,-78.62296778483278,34,5298
dpxurk,12761,6506,6255,25.243421361962515,42.96087785361616,-78.7765081264025,34,5442
dpxuuw,13304,6479,6825,28.073941671677826,43.057388494060916,-78.90035059959484,33,5349
dpxup7,15106,6461,8645,25.433480736131433,42.908165768834415,-78.77450448060353,34,7056
dr85cw,15117,6451,8666,24.829472117483974,42.88087304921348,-78.67694187974095,33,7934
dpxv4f,10414,6427,3987,24.47865277511052,43.08024896677572,-78.97554650220553,32,4138
dpxuyv,10291,6426,3865,24.178450102031043,43.0550059559825,-78.8040201841391,35,4990
dr8571,15067,6399,8668,20.702437939731986,42.76680653560826,-78.61235056315212,33,6744
dr8h31,15358,6375,8983,29.937967183227165,42.94418319377389,-78.69699641137927,33,7076
dpxuj4,15069,6372,8697,21.04757847236053,42.90385885539882,-78.8744405628127,33,7591
dpxumd,17627,6367,11260,20.475364497645845,42.94790071833236,-78.8549558991861,33,9235
dpxumz,11670,6320,5350,21.329725792630693,42.97574115878283,-78.84336494687093,33,4544
dpxut5,15194,6286,8908,32.69776161642764,42.9983233719895,-78.87508835711036,33,7211
dpxum1,15541,6281,9260,21.110122257255103,42.94154587343204,-78.87769157646974,34,7507
dpxumg,15669,6244,9425,22.41709745357094,42.95427190018445,-78.84385960087222,32,6382
dpxus2,13645,6238,7407,32.1145679736169,42.98023782807056,-78.90929417010025,33,6301
dr8h82,12311,6238,6073,28.285764763220104,42.978947168143,-78.73486594785392,32,5641
dpxujj,13266,6236,7030,20.7099721091515,42.92120910018246,-78.87864401258842,32,6335
dpxuxw,14944,6210,8734,25.64162406316917,43.01523870235539,-78.76840629289302,33,7105
dpxumb,15687,6208,9479,21.632719449225668,42.93762869592696,-78.84112975667571,32,6873
dpxv4k,11138,6202,4936,28.258943257317423,43.0902894017776,-78.9963913883998,32,4772
dpxgy8,14812,6184,8628,20.912083445854815,42.84960984998582,-78.81073068201616,33,7138
dpxgmd,11473,6180,5293,29.70930183910077,42.773470610999894,-78.85757173258946,32,4427
dr85d2,10330,6169,4161,31.079506292352622,42.80524842023284,-78.6424391898329,33,4186
dpxuz2,10285,6141,4144,30.14786874088517,43.02449358220726,-78.78174792046707,32,4573
dpxv1h,12867,6137,6730,22.927540996347357,43.091033367295644,-79.0517733752994,33,5250
dpxugd,10927,6110,4817,26.338441475245006,43.03779101555707,-78.94576591818482,33,5053
dpxux7,13384,6089,7295,28.849072026300277,42.99723664816231,-78.78132147033828,32,5776
dpxum4,17039,6067,10972,24.46815129995904,42.94789972422318,-78.8768002763042,33,8178
dpxum0,19209,6064,13145,24.70819615805116,42.935983377636425,-78.87810049070372,34,8531
dpxujy,10554,6021,4533,35.80129429600172,42.92637518665843,-78.84256206708243,32,5066
dpxgqw,14291,5997,8294,28.309715205374093,42.79627552298676,-78.81053340235174,33,6503
dpxujq,10012,5984,4028,23.68633040351586,42.9272503538757,-78.86763053256317,32,4785
dpxumv,12124,5973,6151,21.88132134609052,42.96508589995101,-78.84187972022681,32,5425
dpxgxn,14623,5968,8655,26.350151815633073,42.837667309648694,-78.78817072638692,32,7529
dpxgmz,14023,5967,8056,27.01197390002157,42.798909094416565,-78.84666292069761,32,5930
dpxvru,12765,5955,6810,32.23748296122239,43.13337156545384,-78.75652363219645,33,5231
dr8j3q,11960,5933,6027,22.866470735786173,43.14566824916306,-78.68876737742436,32,5629
dpxvj6,17983,5911,12072,27.004191180559555,43.07796393009856,-78.86635683795478,34,8387
dpxv5u,7890,5909,1981,25.05351457541205,43.089805812547446,-78.9315728670455,36,3332
dpxurc,17207,5896,11311,24.64003486952997,42.94428124175996,-78.75570128262383,33,8049
dr8j14,13619,5877,7742,30.536545267640896,43.08185564057625,-78.69731530831811,33,6178
dpxgrs,12404,5857,6547,32.01306352789434,42.78389932400838,-78.76564344904902,32,5253
dpxusf,12642,5851,6791,28.71172203765233,42.993738269893036,-78.88321575075769,32,5828
dpxut9,14168,5842,8326,23.0166621964993,42.98644376976359,-78.85443835248434,33,6988
dpxuhf,13957,5840,8117,21.302747725155992,42.90387682983551,-78.8868981652226,32,5562
dpxgwy,11383,5839,5544,24.692325397522723,42.83879240569248,-78.7996334521655,32,5528
dpxup4,14092,5834,8258,25.852025262560474,42.90461953888666,-78.78400458160402,33,6076
dpxujk,16440,5808,10632,21.53865571776164,42.91576337238316,-78.86557798193279,32,7794
dpxug0,12725,5791,6934,28.187275442043365,43.02516043717049,-78.9659299826349,32,5892
dpxumj,12439,5783,6656,20.96568695232749,42.96458705482749,-78.87697979049528,33,5825
dpxur8,8231,5777,2454,40.42796379540797,42.93744800874748,-78.76600122500179,34,4301
dpxur5,11128,5772,5356,22.615803378864243,42.9534275233636,-78.78717361187992,32,4499
dr8h39,15473,5768,9705,26.721030181606775,42.94396144988084,-78.6778783854461,34,7747
dpxuwu,11285,5719,5566,31.41478511298224,43.00354261347013,-78.79866119512623,32,5209
dpxv1x,11989,5718,6271,24.044891150221265,43.10782911969246,-79.03041430811491,32,5032
dpxuhc,13653,5713,7940,20.868106643228803,42.89890108217965,-78.88769284611402,32,5495
dpxuqb,10086,5701,4385,23.92619373388865,42.93737205076304,-78.8002360132873,32,4604
dpxgzu,11985,5700,6285,28.462826866917244,42.872635360032966,-78.75399188201726,34,5004
dpxujg,12954,5677,7277,24.16992203180507,42.90993296340913,-78.8426987673296,33,5078
dr8h0c,13720,5675,8045,24.25130758017499,42.9008518816322,-78.70719794759222,34,6795
dpxv1v,15467,5670,9797,22.556395551820156,43.09474841139202,-79.01932063386496,32,6673
dr8h8g,12184,5667,6517,22.986040709126808,42.99832684619256,-78.71037800722097,32,6023
dpxuqx,16482,5637,10845,23.59660963475316,42.97658219773091,-78.81225693678147,32,7621
dr8hj0,10570,5627,4943,31.845194891201615,42.891984475024074,-78.52326565960152,32,4186
dr8j95,12486,5616,6870,21.290690373218144,43.17276193120323,-78.69800004653001,33,4572
dpxv3g,9549,5585,3964,31.88730024086306,43.1299530637764,-79.01802594533623,32,4116
dr8h9e,12567,5552,7015,27.5740112994349,42.99995232163841,-78.67818604567593,33,5902
dpxuxt,10345,5519,4826,25.38486418559699,43.00773754267766,-78.76684685906227,33,5171
dpxgzn,15565,5504,10061,25.266460648892007,42.883802458847896,-78.78539189552907,32,7630
dr8h50,13179,5484,7695,34.49309279915039,42.891784718567074,-78.60817737195518,34,5193
dpx9e1,13845,5473,8372,27.045370892018852,42.45871717551334,-79.31398313123697,34,6390
dpxgyk,14025,5445,8580,27.019547237076896,42.87186482794959,-78.81923533169176,32,6543
dr8h9h,11007,5399,5608,29.540978468247587,43.00360136876538,-78.69698889242879,32,5379
dpxv49,10150,5392,4758,32.89602857142892,43.0753107093591,-78.98941300236311,32,4657
dpxgyy,13222,5390,7832,23.999382090455537,42.88354076849156,-78.79898075578673,32,5415
dr8h12,12753,5376,7377,25.265943699521866,42.89291456786651,-78.68777873332017,33,5974
dpxgmy,9843,5363,4480,31.771521893731546,42.795246639642365,-78.84677130376868,32,4040
dr8h8h,14130,5356,8774,24.05305095541417,43.00214319285389,-78.74154486433224,33,7461
dpxv7f,10474,5353,5121,26.977418369295595,43.12151074097928,-78.92909181286959,33,4509
dpxuem,8923,5334,3589,32.038508349210026,43.00765246576281,-78.94967750050373,32,4725
dpxufs,10303,5329,4974,26.831056973697184,43.04832935154723,-78.98789244083947,33,4641
dpxuh9,10022,5319,4703,28.495827180203744,42.89936672729958,-78.89619645779337,32,4296
dr85fq,11082,5301,5781,28.24011189316016,42.881245078326245,-78.64145756677495,33,5453
dpxvxg,15744,5297,10447,28.679241615853993,43.17245547637365,-78.75458676963387,34,6953
dpxgqy,13660,5295,8365,27.0427020497806,42.796669137553415,-78.795238131552,35,6342
dr8j3p,13312,5288,8024,27.62856896033658,43.151094658879295,-78.69691172197828,33,6404
dpxujt,13296,5278,8018,22.866928399518734,42.9216526132685,-78.85637134732235,32,6380
dpxupd,7830,5275,2555,39.66004597701164,42.90427661481481,-78.76578384852988,32,3945
dpxgwx,15095,5248,9847,20.69993839019565,42.84414103180012,-78.81141751785412,33,7602
dr8j20,8410,5228,3182,29.41887039239032,43.11276934447116,-78.73938391628784,33,3460
dr8h99,12767,5225,7542,28.263927312602956,42.98896399193215,-78.677581013942,34,6196
dpxuq1,12199,5219,6980,23.90859250758263,42.9420376897287,-78.83344368530078,32,5611
dr8hbd,11514,5211,6303,26.601583289907943,43.03487138049334,-78.72392906626621,32,5527
dpxv4r,10942,5205,5737,31.175899287150557,43.10782282114866,-78.99411744635408,33,4382
dr8j93,16099,5200,10899,22.162728119759205,43.162199383069705,-78.68835285061543,32,7121
dpxuzb,11399,5193,6206,28.713909114834767,43.02435514396013,-78.75801206553183,33,4962
dpxux6,11317,5191,6126,30.216620129009648,42.991364323672684,-78.78049213104114,33,4573
dpxv5s,10982,5190,5792,28.497934802404274,43.09245981487803,-78.94093536541293,33,5046
dr8h21,13256,5190,8066,25.41703605914329,42.94172312009667,-78.74450387364448,33,6164
dr8h1h,12375,5185,7190,24.65564202020216,42.9151123935351,-78.6972204061388,32,6085
dpxur1,10995,5165,5830,22.888925875398005,42.94391871677938,-78.78491717908102,32,5755
dpxux5,10940,5158,5782,24.656515539305538,42.99672452467943,-78.7896283145339,33,4730
dr8h1e,9794,5150,4644,23.864505819889878,42.90891973871687,-78.67806535930261,32,3641
dpxuq3,9999,5146,4853,22.060594059406117,42.942352017401745,-78.81934127862759,32,3650
dpxv3x,14373,5138,9235,29.534916162248688,43.15231570688152,-79.02891887601828,33,6748
dr8h1x,15218,5113,10105,24.43797673807343,42.933017927452816,-78.67834985326571,33,7901
dr8521,11017,5112,5905,20.580553689752264,42.76693418035726,-78.74453419124879,32,6006
dpxvzg,11104,5087,6017,33.42273775216148,43.216007328169916,-78.7553883850889,34,4467
dpxuwe,8517,5087,3430,30.51375836562186,42.997505698485774,-78.81380683926601,33,4322
dr8h1n,9552,5042,4510,31.0202271775547,42.92673469147854,-78.69707841310405,32,4668
dpxuns,13729,5039,8690,23.449990530992956,42.91526501595174,-78.81150746420124,32,5603
dr8hbb,9191,5021,4170,25.038647590033882,43.02324961298963,-78.71093246044919,33,4220
dpxumt,15267,5020,10247,21.335153599266473,42.96459555642903,-78.85664814291965,33,7265
dpxv65,11300,5017,6283,27.133892920354057,43.129765690354,-79.00717184336094,32,5430
dpxuq7,14969,5016,9953,20.728275101877475,42.95338941352159,-78.82341813434581,33,6997
dr8j91,16030,5014,11016,24.080026200873476,43.163317844792815,-78.69786757130504,34,7516
dpxgx4,8455,5013,3442,25.501402720283984,42.81832897421657,-78.78546265287004,33,3983
dpxgju,12094,5008,7086,30.590269555151494,42.73834728956434,-78.84436830833582,34,5500
dr8h5w,8985,4996,3989,33.95009348914876,42.92805786989374,-78.59304053867538,32,3628
dpxvj8,10030,4994,5036,31.06429710867418,43.069942820537165,-78.85123330647892,32,4269
dr8h06,13006,4962,8044,27.71633630632012,42.90531668276185,-78.7288409322601,34,6532
dpxv97,9253,4949,4304,20.976543823625097,43.17296094672026,-79.03985515497541,34,4257
dr85bf,12271,4948,7323,26.47462798467949,42.85867463792633,-78.70924489202106,33,5927
dpxgtf,10953,4946,6007,29.84835661462658,42.81612028987473,-78.84574097398139,32,4620
dpxvrz,14350,4918,9432,33.106468989547146,43.15031001818679,-78.75459410941261,32,5699
dr8h6q,17832,4877,12955,27.189193584567075,42.97002118124629,-78.646939867147,34,8448
dpxgvx,12819,4876,7943,24.701401045323532,42.88830645604199,-78.85402638232371,32,5029
dpxuhd,8668,4874,3794,28.63289835006362,42.90501686352086,-78.89800514397761,33,3614
dpxunw,8924,4873,4051,23.41011429852097,42.92649694610024,-78.81156976916056,32,3633
dpxvkv,11485,4845,6640,27.25567000435356,43.14276753739685,-78.88734292128854,33,5342
dpxumf,12398,4840,7558,21.103336021939143,42.948432941121254,-78.84339154105831,32,5862
dpxgn4,11493,4828,6665,26.65321326024561,42.7298061002351,-78.83423925911158,32,5519
dr8j90,14236,4825,9411,25.041475835909033,43.15559305036663,-78.69700477697255,33,7136
dpxuj1,11258,4751,6507,21.754723751998675,42.89815396340423,-78.87520371211423,32,5618
dpxukf,11691,4749,6942,22.081476349328756,42.947430443075724,-78.88944966247728,32,5419
dpxv1u,12978,4732,8246,23.796483279396046,43.0919420761263,-79.01982521790377,32,5436
dr856y,8987,4699,4288,32.39176810949171,42.79437212595991,-78.62170677211654,32,3740
dpxgpw,9002,4686,4316,30.314182403910348,42.74936495967599,-78.76649293479228,32,3916
dr8j97,10741,4684,6057,22.053261335071294,43.172931557955486,-78.69015872572368,33,5453
dpxuqr,10108,4683,5425,25.49975069252091,42.97653990077093,-78.8206992529672,33,4788
dpxv59,7975,4682,3293,31.625795611285486,43.07316275724118,-78.94074985354477,33,3838
dr8hg9,10020,4680,5340,27.997943113772624,43.03104410498858,-78.58696463952153,32,4199
dpxv1p,9166,4672,4494,21.96958651538311,43.10789296225217,-79.05194415284892,32,4042
dpxgrq,8569,4667,3902,28.06137472283834,42.79462277033466,-78.7793245215297,32,3931
dr85bq,8828,4659,4169,24.599807430901848,42.881248714544554,-78.73088430018137,32,4321
dr85eq,8310,4657,3653,29.760925391095117,42.839385058363206,-78.60443754500453,34,3908
dpxup0,8679,4653,4026,26.548127664477597,42.89512692960027,-78.78575124691926,32,3949
dr8hw5,8146,4639,3507,32.91951509943545,42.99824161809535,-78.47816724514773,33,3241
dr85b5,9399,4622,4777,26.763880200021397,42.86780795786786,-78.74523227396512,32,4322
dpxgh5,11839,4609,7230,29.130016048653236,42.73545051482348,-78.91724498648495,33,4848
dr8h3r,8802,4603,4199,30.516345148830062,42.97752231947232,-78.69078600477137,32,3321
dpxuk8,10888,4601,6287,24.58226049416752,42.936789521124695,-78.89845082301724,33,4191
dr8j9v,7577,4584,2993,27.185380757555812,43.185917805727904,-78.66599615137486,33,3336
dpxusc,9486,4582,4904,28.019212523719343,42.98769564210397,-78.88469036843557,32,4372
dpxgq0,8530,4557,3973,34.682568581477454,42.760935440796885,-78.830329123095,32,3784
dr85e2,9078,4550,4528,30.626387970918927,42.805118261512064,-78.60521326988412,32,3924
dpxuhe,10594,4549,6045,23.772200509770737,42.909545693694014,-78.8979682711897,32,3996
dpxfun,10816,4545,6271,30.944294563609585,42.70765170719402,-78.91903907082103,32,4965
dpxukz,9658,4530,5128,27.241829571340023,42.97455484158231,-78.88563007827459,32,4222
dpxv1n,7815,4526,3289,22.89499424184285,43.10258720435062,-79.05244837760597,33,3630
dpxuqn,8713,4523,4190,21.376553425915407,42.96992033559035,-78.8314480631242,32,3433
dr85cd,8448,4503,3945,28.571033380682014,42.858870546165164,-78.67617945880721,33,3996
dpxunt,11265,4479,6786,23.036639147803044,42.92204833874809,-78.8109011249903,33,4719
dpxujp,15184,4462,10722,25.048281743941097,42.93321987111491,-78.87638802706704,33,6990
dpxgjk,11050,4454,6596,29.465628054299007,42.741386499999,-78.8692069289598,32,4915
dpxuhx,7512,4449,3063,37.628506389776376,42.93160916799751,-78.89992618849928,32,3512
dpxv1t,9227,4446,4781,22.846212203316558,43.09665701127198,-79.02996669394365,32,4134
dpxunm,10209,4438,5771,24.01329219316312,42.921975823978336,-78.82133998266457,32,3817
dr8h9n,7694,4437,3257,37.42470496490787,43.01353301468634,-78.69702411865732,32,3474
dpxunn,8743,4435,4308,23.135582751915884,42.926857111517776,-78.83043866819014,32,4081
dpxuuu,10676,4414,6262,26.743465717497294,43.0476851463101,-78.88846021356075,32,4758
dpxgnq,8022,4396,3626,23.434301919720905,42.75130887272535,-78.8240889422832,35,4578
dr8hb6,10694,4394,6300,26.488558069945945,43.03465872507951,-78.73729694276882,33,5515
dr85g3,10276,4393,5883,31.295441806150322,42.855854687136,-78.60448935772743,33,4733
dr8h13,13752,4392,9360,24.24645916660611,42.90132729515692,-78.68673948080358,33,6608
dpxg58,8711,4370,4341,35.39795316266812,42.71816158236777,-78.9428874676827,35,3207
dpxgyw,10930,4365,6565,26.33596157365075,42.8843440115275,-78.81318634373066,32,4899
dr85c6,6995,4354,2641,32.77025875625465,42.85984495210702,-78.6901126110124,32,3224
dpxgvt,9447,4353,5094,23.46864401397282,42.87680496189294,-78.85484306795807,32,4499
dpxv57,7045,4344,2701,21.509946061036338,43.087088168487725,-78.95713793598084,32,3183
dr85dw,8590,4339,4251,30.658107101280724,42.839218609197225,-78.63687845855638,32,4055
dr8hte,7978,4328,3650,32.85531461519188,42.9978985965152,-78.50281950827467,33,3507
dpxv1s,8728,4328,4400,24.060289871677487,43.09223245669015,-79.03159632367137,32,3730
dpxujz,11069,4322,6747,22.999527509260382,42.93234874324624,-78.84356456048302,33,4975
dpxv5e,8155,4310,3845,30.047793991416437,43.08508819975515,-78.94109386658738,32,3448
dr85cy,9823,4308,5515,26.263786012420034,42.880991469917426,-78.6665336677207,34,4960
dpxupr,7049,4304,2745,41.369826925805064,42.93282361838742,-78.77721863441762,34,3234
dpxuet,7976,4300,3676,25.290072718154615,43.00736558212233,-78.9454277028569,32,3804
dr8h2b,7030,4297,2733,34.62999146514956,42.93579155291699,-78.71268305888763,32,3307
dpxuk7,8502,4292,4210,27.854624705882454,42.95416122959267,-78.90906454457736,32,3532
dr8he8,7921,4282,3639,25.638242646130653,42.98078391730796,-78.58982184963841,32,3871
dpxgnw,10024,4279,5745,28.00578511572251,42.75102972605741,-78.81217127533468,34,4616
dpxv93,9458,4268,5190,28.99560266441114,43.160384260414325,-79.03801414252547,33,4063
dpxv1k,8446,4259,4187,23.33571631541589,43.091354644802074,-79.04148624082478,32,3322
dpxv1w,8313,4244,4069,23.3466642607965,43.102080475880996,-79.02949715734499,32,3549
dr8h1c,10853,4243,6610,21.01729383580595,42.89968817948905,-78.66816462093313,33,6092
dpxgr1,9271,4238,5033,27.809586883831447,42.767151243662845,-78.79108386139772,34,4310
dpxuj5,8916,4228,4688,21.21924966352649,42.9096925051592,-78.8757090074019,32,4404
dpxgxe,7752,4209,3543,26.95769865841091,42.82034843704849,-78.77042431333535,32,3504
dr8h3e,12632,4203,8429,24.59755620645977,42.955802288394686,-78.67744180280266,32,6653
dpxuqf,9690,4196,5494,21.979260061919636,42.947503853044225,-78.80222373219898,33,4502
dpxgz1,7496,4182,3314,35.2585165421561,42.85533361953103,-78.78842231550483,32,3320
dpxv1j,10694,4180,6514,21.80387132971761,43.09610208051232,-79.05159693809479,33,4842
dpxunv,8580,4168,4412,23.884980186480398,42.92138770442878,-78.79947287669019,33,3847
dr8j9e,10033,4166,5867,22.21742848599649,43.173363132961256,-78.67924105790917,32,4715
dr8ht7,7601,4161,3440,37.03108669911884,42.99707167819996,-78.51442870437883,32,3059
dpxgyu,9314,4157,5157,22.939703671892,42.87166269390109,-78.79827776680247,33,4723
dpxvn7,7310,4152,3158,26.910652530779895,43.0837135682641,-78.82307240000443,33,3255
dr8h0t,9469,4148,5321,24.54028197275343,42.9198593282284,-78.72289537860486,32,4139
dpxgtg,6552,4140,2412,28.47257173382186,42.82145874221578,-78.84603462362415,32,2358
dpxukj,11161,4138,7023,33.362756025446046,42.96606517041465,-78.92192297016497,32,4655
dpxvmy,8411,4118,4293,30.737672096064856,43.14373594982745,-78.84071549042811,33,3821
dpxumw,11133,4118,7015,21.603046797808496,42.9703801366209,-78.85473806862305,32,5775
dpxuqj,8333,4117,4216,21.625652226089187,42.96505200468001,-78.83261949489943,33,3092
